date,week,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
21-12-26,16,Seahawks,Bears,-7.0,24,25,0.0,0.0,1.7,2.0,-6.0,-6.5,-1,,
21-12-26,16,Raiders,Broncos,1.0,17,13,2.0,-2.0,-0.8,1.0,0.0,-1.0,2,,
21-12-26,16,Chiefs,Steelers,-10.0,36,10,0.0,0.0,5.7,-4.0,-2.0,-2.7,-1,,
21-12-26,16,Cowboys,Commanders,-10.0,56,14,-3.0,8.0,8.0,-2.0,-3.0,-2.4,-1,,
21-12-27,16,Saints,Dolphins,3.0,3,20,-2.0,0.0,-0.0,2.0,1.0,-1.6,0,,
22-01-02,17,Bills,Falcons,-14.0,29,15,-2.0,2.0,6.9,0.0,-3.0,-3.9,-4,Falcons,
22-01-02,17,Saints,Panthers,-7.0,18,10,1.0,-1.0,-2.0,1.0,-6.0,-5.4,-1,,
22-01-02,17,Bears,Giants,-6.5,29,3,0.0,-5.0,-6.3,2.0,-3.0,-4.2,-2,,
22-01-02,17,Bengals,Chiefs,3.5,34,31,-1.0,2.0,0.8,-3.0,1.0,6.0,-1,,
22-01-02,17,Colts,Raiders,-8.5,20,23,0.0,5.0,4.4,3.0,-1.0,-0.8,-4,Raiders,W
22-01-02,17,Patriots,Jaguars,-17.5,50,10,2.0,3.0,5.4,1.0,-7.0,-7.3,-3,Jaguars,L
22-01-02,17,Titans,Dolphins,-3.0,34,3,-2.0,3.0,-1.7,-1.0,2.0,2.5,-1,,
22-01-02,17,Jets,Buccaneers,14.0,24,28,-1.0,-4.0,-6.8,-1.0,1.0,7.9,1,,
22-01-02,17,Commanders,Eagles,6.0,16,20,2.0,-4.0,-0.0,-2.0,2.0,4.6,5,Commanders,W
22-01-02,17,Chargers,Broncos,-7.5,34,13,3.0,-1.0,2.2,-3.0,-1.0,2.0,1,,
22-01-02,17,49ers,Texans,-13.5,23,7,2.0,1.0,4.2,-3.0,-1.0,-12.5,1,,
22-01-02,17,Cowboys,Cardinals,-6.5,22,25,-2.0,9.0,8.4,0.0,3.0,5.2,-2,,
22-01-02,17,Seahawks,Lions,-8.5,51,29,0.0,-1.0,-1.1,0.0,2.0,-9.0,1,,
22-01-02,17,Ravens,Rams,7.0,19,20,1.0,-1.0,-4.1,2.0,1.0,5.1,1,,
22-01-02,17,Packers,Vikings,-13.0,37,10,-4.0,7.0,3.9,-2.0,1.0,0.3,-1,,
22-01-03,17,Steelers,Browns,-1.0,26,14,3.0,-3.0,-2.3,4.0,-3.0,-2.3,-1,,
22-01-08,18,Broncos,Chiefs,11.5,24,28,1.0,-2.0,1.4,0.0,0.0,7.0,3,Broncos,W
22-01-08,18,Eagles,Cowboys,6.0,26,51,-1.0,1.0,4.8,1.0,8.0,7.2,-1,,
22-01-09,18,Falcons,Saints,4.5,20,30,-2.0,-3.0,-3.8,-2.0,0.0,-3.3,2,,
22-01-09,18,Buccaneers,Panthers,-10.5,41,17,0.0,0.0,7.4,2.0,-7.0,-6.5,-1,,
22-01-09,18,Vikings,Bears,-3.5,31,17,0.0,0.0,-0.9,-2.0,-4.0,-4.2,-1,,
22-01-09,18,Browns,Bengals,-6.5,21,16,1.0,-4.0,0.2,0.0,3.0,0.4,2,,
22-01-09,18,Jaguars,Colts,14.0,26,11,3.0,-8.0,-8.2,-2.0,4.0,4.9,5,Jaguars,W
22-01-09,18,Lions,Packers,4.0,37,30,3.0,1.0,-7.7,0.0,8.0,7.4,0,,
22-01-09,18,Texans,Titans,10.5,25,28,0.0,-2.0,-9.6,-2.0,4.0,-1.4,4,Texans,W
22-01-09,18,Dolphins,Patriots,6.0,33,24,2.0,1.0,-0.3,-3.0,4.0,6.0,1,,
22-01-09,18,Giants,Commanders,6.0,7,22,2.0,-4.0,-6.1,1.0,-3.0,-2.6,1,,
22-01-09,18,Ravens,Steelers,-3.0,13,16,-1.0,0.0,-4.3,-1.0,-2.0,-1.5,-2,,
22-01-09,18,Bills,Jets,-16.0,27,10,2.0,2.0,7.1,0.0,-3.0,-9.1,0,,
22-01-09,18,Cardinals,Seahawks,-5.0,30,38,-1.0,4.0,4.7,-3.0,0.0,-0.9,0,,
22-01-09,18,Rams,49ers,-3.5,24,27,1.0,0.0,5.1,0.0,2.0,2.5,1,,
22-01-09,18,Raiders,Chargers,3.0,35,32,2.0,0.0,-0.5,-1.0,0.0,4.9,1,,
22-01-15,19,Bengals,Raiders,-6.0,26,19,-2.0,4.0,-1.0,-2.0,1.0,-1.8,-1,,
22-01-15,19,Bills,Patriots,-4.5,47,17,0.0,3.0,6.4,3.0,3.0,7.5,-2,,
22-01-16,19,Buccaneers,Eagles,-7.0,31,15,-2.0,1.0,7.9,1.0,0.0,2.2,-4,Eagles,L
22-01-16,19,Cowboys,49ers,-3.5,17,23,-1.0,9.0,9.3,0.0,3.0,2.5,0,,
22-01-16,19,Chiefs,Steelers,-12.5,42,21,-1.0,-1.0,8.7,-2.0,-1.0,-2.4,-1,,
22-01-17,19,Rams,Cardinals,-3.5,34,11,0.0,-1.0,3.8,-1.0,3.0,5.2,2,,
22-01-22,20,Titans,Bengals,-4.0,16,19,0.0,3.0,1.8,-2.0,5.0,0.6,0,,
22-01-22,20,Packers,49ers,-5.5,10,13,3.0,7.0,4.5,0.0,4.0,5.6,0,,
22-01-23,20,Buccaneers,Rams,-3.0,27,30,-3.0,2.0,5.8,-2.0,0.0,5.5,-2,,
22-01-23,20,Chiefs,Bills,-2.5,42,36,1.0,0.0,9.2,-2.0,4.0,6.3,4,Chiefs,W
22-01-30,21,Chiefs,Bengals,-7.0,24,27,0.0,1.0,7.2,-2.0,6.0,-0.0,2,,
22-01-30,21,Rams,49ers,-3.5,20,17,2.0,1.0,6.3,0.0,5.0,5.3,0,,
22-02-13,22,Bengals,Rams,4.5,20,23,-1.0,7.0,2.3,0.0,0.0,1.9,-1,,
