date,home,away,line,home_score,away_score,home_lgt,home_stdc,home_power,away_lgt,away_stdc,away_power,system_num,system_bet,result
25-12-28,Bengals,Cardinals,-6.5,37,14,-3.0,-4.0,0.7,-1.0,0.0,-4.9,0,,
25-12-28,Browns,Steelers,3.5,13,6,2.0,-2.0,-4.5,1.0,1.0,-1.7,3,Browns,W
25-12-28,Colts,Jaguars,4.5,17,23,1.0,2.0,-1.6,-2.0,6.0,-0.5,3,Colts,L
25-12-28,Dolphins,Buccaneers,4.5,20,17,3.0,-4.0,-4.5,1.0,-6.0,0.2,-1,,
25-12-28,Titans,Saints,1.5,26,34,0.0,-2.0,-5.7,-1.0,-2.0,-7.3,2,,
25-12-28,Jets,Patriots,12.5,10,42,1.0,2.0,-10.4,0.0,4.0,4.6,0,,
25-12-28,Raiders,Giants,7.5,10,34,1.0,2.0,-5.9,-1.0,-2.0,-6.1,1,,
25-12-28,Bills,Eagles,2.5,12,13,-2.0,4.0,8.2,0.0,2.0,5.2,0,,
25-12-28,49ers,Bears,-3.5,42,38,-1.0,2.0,4.1,-1.0,5.0,1.7,-1,,
25-12-29,Falcons,Rams,7.5,27,24,1.0,-1.0,-0.8,-3.0,10.0,7.1,3,Falcons,W
26-01-03,Buccaneers,Panthers,-2.5,16,14,3.0,-7.0,2.1,0.0,-1.0,-2.3,2,,
26-01-03,49ers,Seahawks,2.5,3,13,1.0,3.0,1.8,0.0,5.0,7.4,0,,
26-01-04,Falcons,Saints,-3.5,19,17,-3.0,0.0,-0.5,0.0,-1.0,-6.6,-1,,
26-01-04,Bengals,Browns,-7.5,18,20,0.0,-3.0,-0.9,2.0,-1.0,-7.3,-2,,
26-01-04,Texans,Colts,-10.5,38,30,1.0,1.0,1.4,0.0,1.0,-2.8,0,,
26-01-04,Giants,Cowboys,8.5,34,17,-2.0,-1.0,-2.2,0.0,-3.0,3.2,0,,
26-01-04,Vikings,Packers,-11.5,16,3,-6.0,-1.0,-1.1,2.0,-2.0,5.5,-3,Packers,L
26-01-04,Jaguars,Titans,-11.5,41,7,0.0,7.0,4.0,0.0,-3.0,-11.4,-1,,
26-01-04,Bills,Jets,-11.5,35,8,1.0,5.0,3.4,1.0,1.0,-10.0,1,,
26-01-04,Bears,Lions,-3.5,16,19,-1.0,4.0,1.5,6.0,-3.0,7.5,-5,Lions,W
26-01-04,Rams,Cardinals,-14.5,37,20,3.0,9.0,9.3,0.0,-1.0,-4.9,-2,,
26-01-04,Broncos,Chargers,-14.5,19,3,1.0,-5.0,7.7,-1.0,1.0,0.6,3,Broncos,W
26-01-04,Raiders,Chiefs,3.5,14,12,2.0,1.0,-9.7,-1.0,-3.0,-3.6,-1,,
26-01-04,Patriots,Dolphins,-13.5,38,10,-1.0,5.0,4.7,-3.0,-3.0,-5.1,-3,Dolphins,L
26-01-04,Eagles,Commanders,-3.5,17,24,-1.0,1.0,6.4,0.0,-5.0,-5.0,-2,,
26-01-04,Steelers,Ravens,4.5,26,24,-2.0,0.0,-0.0,-2.0,-1.0,6.7,-2,,
26-01-10,Panthers,Rams,10.5,31,34,2.0,0.0,-0.8,-2.0,10.0,7.0,4,Panthers,W
26-01-10,Bears,Packers,1.5,31,27,0.0,3.0,4.0,-1.0,-3.0,0.5,0,,
26-01-11,Jaguars,Bills,-1.5,24,27,-1.0,8.0,2.6,0.0,6.0,0.4,0,,
26-01-11,Eagles,49ers,-4.5,19,23,-1.0,0.0,2.9,1.0,2.0,2.7,-2,,
26-01-11,Patriots,Chargers,-3.5,16,3,-2.0,6.0,3.9,2.0,0.0,0.5,-4,Chargers,L
26-01-12,Steelers,Texans,8.5,6,30,-1.0,1.0,-2.3,-3.0,0.0,2.3,0,,
26-01-17,Broncos,Bills,-1.5,33,30,-2.0,-4.0,13.0,-1.0,7.0,1.9,3,Broncos,W
26-01-17,Seahawks,49ers,-6.5,41,6,-1.0,6.0,6.6,2.0,3.0,1.7,-3,49ers,L
26-01-18,Patriots,Texans,-3.5,28,16,1.0,7.0,3.9,1.0,1.0,5.3,-1,,
26-01-18,Bears,Rams,3.5,17,20,2.0,4.0,-0.5,-1.0,9.0,8.4,1,,
26-01-25,Broncos,Patriots,3.5,7,10,-4.0,-3.0,5.8,-2.0,8.0,2.7,3,Broncos,W
26-01-25,Seahawks,Rams,-1.5,31,27,-3.0,7.0,7.3,-3.0,8.0,8.5,-1,,
26-02-08,Patriots,Seahawks,7.5,13,29,-2.0,7.0,6.8,-1.0,8.0,3.8,1,,
